File,Class,isDC,isGC
activemq.activemq-client.src.main.java.org.apache.activemq.blob.FileSystemBlobStrategy,FileSystemBlobStrategy,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.blob.FTPBlobUploadStrategy,FTPBlobUploadStrategy,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.blob.FTPBlobDownloadStrategy,FTPBlobDownloadStrategy,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.blob.BlobTransferPolicy,BlobTransferPolicy,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.thread.DeterministicTaskRunner,DeterministicTaskRunner,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.thread.Scheduler,Scheduler,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.thread.PooledTaskRunner,PooledTaskRunner,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.thread.SchedulerTimerTask,SchedulerTimerTask,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.thread.DefaultThreadPools,DefaultThreadPools,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.thread.DedicatedTaskRunner,DedicatedTaskRunner,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.thread.TaskRunnerFactory,TaskRunnerFactory,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ConsumerId,ConsumerId,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQTempTopic,ActiveMQTempTopic,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.JournalTopicAck,JournalTopicAck,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.DataResponse,DataResponse,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQTextMessage,ActiveMQTextMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQMessage,ActiveMQMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.DefaultUnresolvedDestinationTransformer,DefaultUnresolvedDestinationTransformer,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ProducerId,ProducerId,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.WireFormatInfo,WireFormatInfo,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.Response,Response,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.DataArrayResponse,DataArrayResponse,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ControlCommand,ControlCommand,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQBlobMessage,ActiveMQBlobMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.JournalTransaction,JournalTransaction,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQMapMessage,ActiveMQMapMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQStreamMessage,ActiveMQStreamMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.MessageDispatchNotification,MessageDispatchNotification,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.SessionInfo,SessionInfo,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.BaseCommand,BaseCommand,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.RemoveInfo,RemoveInfo,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ConsumerInfo,ConsumerInfo,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ConsumerControl,ConsumerControl,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.NetworkBridgeFilter,NetworkBridgeFilter,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.XATransactionId,XATransactionId,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.DiscoveryEvent,DiscoveryEvent,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ConnectionControl,ConnectionControl,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQBytesMessage,ActiveMQBytesMessage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.DestinationInfo,DestinationInfo,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.Message,Message,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQDestination,ActiveMQDestination,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.BrokerInfo,BrokerInfo,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.JournalTrace,JournalTrace,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.SubscriptionInfo,SubscriptionInfo,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.SessionId,SessionId,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.JournalQueueAck,JournalQueueAck,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.MessageAck,MessageAck,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.TransactionId,TransactionId,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.LocalTransactionId,LocalTransactionId,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.MessagePull,MessagePull,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQTempDestination,ActiveMQTempDestination,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.FlushCommand,FlushCommand,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.command.ActiveMQTopic,ActiveMQTopic,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.command.MessageId,MessageId,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.filter.PropertyExpression,PropertyExpression,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.DestinationMap,DestinationMap,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.DestinationMapEntry,DestinationMapEntry,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.DestinationMapNode,DestinationMapNode,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.ArithmeticExpression,ArithmeticExpression,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.NonCachedMessageEvaluationContext,NonCachedMessageEvaluationContext,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.XPathExpression,XPathExpression,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.UnaryExpression,UnaryExpression,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.CompositeDestinationFilter,CompositeDestinationFilter,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.NoLocalExpression,NoLocalExpression,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.filter.ComparisonExpression,ComparisonExpression,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.ComparisonExpression,LikeExpression,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.MultiExpressionEvaluator,MultiExpressionEvaluator,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.XQueryExpression,XQueryExpression,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.filter.MessageEvaluationContext,MessageEvaluationContext,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.LogicExpression,LogicExpression,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.filter.ConstantExpression,ConstantExpression,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.filter.DefaultDestinationMapEntry,DefaultDestinationMapEntry,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.usage.Usage,Usage,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.ThreadPoolUtils,ThreadPoolUtils,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.util.InetAddressUtil,InetAddressUtil,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.util.ClassLoadingAwareObjectInputStream,ClassLoadingAwareObjectInputStream,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.IdGenerator,IdGenerator,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.FactoryFinder,FactoryFinder,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.LRUCache,LRUCache,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.util.StopWatch,StopWatch,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.DataByteArrayInputStream,DataByteArrayInputStream,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.BitArray,BitArray,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.StringToListOfActiveMQDestinationConverter,StringToListOfActiveMQDestinationConverter,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.BitArrayBin,BitArrayBin,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.ByteSequenceData,ByteSequenceData,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.MapHelper,MapHelper,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.util.TypeConversionSupport,ConversionKey,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.util.ServiceStopper,ServiceStopper,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.IntrospectionSupport,IntrospectionSupport,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.MarshallingSupport,MarshallingSupport,1,1
activemq.activemq-client.src.main.java.org.apache.activemq.util.ServiceSupport,ServiceSupport,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.BooleanStream,BooleanStream,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.CommandIdComparator,CommandIdComparator,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.OpenWireFormat,OpenWireFormat,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQTempTopicMarshaller,ActiveMQTempTopicMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.JournalQueueAckMarshaller,JournalQueueAckMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.DataStructureSupportMarshaller,DataStructureSupportMarshaller,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ControlCommandMarshaller,ControlCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.XATransactionIdMarshaller,XATransactionIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQTempQueueMarshaller,ActiveMQTempQueueMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MarshallerFactory,MarshallerFactory,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.JournalTraceMarshaller,JournalTraceMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MessageAckMarshaller,MessageAckMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.LocalTransactionIdMarshaller,LocalTransactionIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.DataArrayResponseMarshaller,DataArrayResponseMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ExceptionResponseMarshaller,ExceptionResponseMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConsumerInfoMarshaller,ConsumerInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.WireFormatInfoMarshaller,WireFormatInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.DiscoveryEventMarshaller,DiscoveryEventMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQQueueMarshaller,ActiveMQQueueMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConnectionErrorMarshaller,ConnectionErrorMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.BaseCommandMarshaller,BaseCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.DataResponseMarshaller,DataResponseMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.JournalTransactionMarshaller,JournalTransactionMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ProducerInfoMarshaller,ProducerInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MessageDispatchMarshaller,MessageDispatchMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.DestinationInfoMarshaller,DestinationInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ReplayCommandMarshaller,ReplayCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConsumerIdMarshaller,ConsumerIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQTopicMarshaller,ActiveMQTopicMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.RemoveInfoMarshaller,RemoveInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.BrokerIdMarshaller,BrokerIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MessageDispatchNotificationMarshaller,MessageDispatchNotificationMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConnectionIdMarshaller,ConnectionIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.TransactionInfoMarshaller,TransactionInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.KeepAliveInfoMarshaller,KeepAliveInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQMessageMarshaller,ActiveMQMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQStreamMessageMarshaller,ActiveMQStreamMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.NetworkBridgeFilterMarshaller,NetworkBridgeFilterMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.LastPartialCommandMarshaller,LastPartialCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.PartialCommandMarshaller,PartialCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ShutdownInfoMarshaller,ShutdownInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQTempDestinationMarshaller,ActiveMQTempDestinationMarshaller,1,0
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConnectionControlMarshaller,ConnectionControlMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MessageIdMarshaller,MessageIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQBytesMessageMarshaller,ActiveMQBytesMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.IntegerResponseMarshaller,IntegerResponseMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ProducerIdMarshaller,ProducerIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQObjectMessageMarshaller,ActiveMQObjectMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConnectionInfoMarshaller,ConnectionInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQTextMessageMarshaller,ActiveMQTextMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ConsumerControlMarshaller,ConsumerControlMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.SessionIdMarshaller,SessionIdMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.BaseDataStreamMarshaller,BaseDataStreamMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQMapMessageMarshaller,ActiveMQMapMessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.FlushCommandMarshaller,FlushCommandMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.MessageMarshaller,MessageMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.JournalTopicAckMarshaller,JournalTopicAckMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.RemoveSubscriptionInfoMarshaller,RemoveSubscriptionInfoMarshaller,0,1
activemq.activemq-client.src.main.java.org.apache.activemq.openwire.v1.ActiveMQDestinationMarshaller,ActiveMQDestinationMarshaller,0,1
