File,Class,isDC,isGC
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.PortStatusDTO,PortStatusDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.ControllerStatusDTO,ControllerStatusDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.NodeStatusDTO,NodeStatusDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.RemoteProcessGroupStatusDTO,RemoteProcessGroupStatusDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.PortStatusSnapshotDTO,PortStatusSnapshotDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.StatusSnapshotDTO,StatusSnapshotDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.ProcessorStatusDTO,ProcessorStatusDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.status.ProcessorStatusSnapshotDTO,ProcessorStatusSnapshotDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.flow.ProcessGroupFlowDTO,ProcessGroupFlowDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.flow.FlowDTO,FlowDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.action.details.ActionDetailsDTO,ActionDetailsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.action.component.details.ComponentDetailsDTO,ComponentDetailsDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.remote.PeerDTO,PeerDTO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.search.ComponentSearchResultDTO,ComponentSearchResultDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-client-dto.src.main.java.org.apache.nifi.web.api.dto.search.NodeSearchResultDTO,NodeSearchResultDTO,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.test.java.org.apache.nifi.cluster.protocol.jaxb.message.TestJaxbProtocolUtils,TestJaxbProtocolUtils,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.test.java.org.apache.nifi.cluster.protocol.impl.SocketProtocolListenerTest,SocketProtocolListenerTest,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.UnknownServiceAddressException,UnknownServiceAddressException,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.ConnectionResponse,ConnectionResponse,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.ProtocolException,ProtocolException,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.AbstractNodeProtocolSender,AbstractNodeProtocolSender,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.NodeIdentifier,NodeIdentifier,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.spring.ServerSocketConfigurationFactoryBean,ServerSocketConfigurationFactoryBean,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.JaxbProtocolContext,JaxbProtocolContext,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.ConnectionRequestAdapter,ConnectionRequestAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.NodeIdentifierAdapter,NodeIdentifierAdapter,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.HeartbeatAdapter,HeartbeatAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.AdaptedNodeBulletins,AdaptedNodeBulletins,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.ConnectionResponseAdapter,ConnectionResponseAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.NodeConnectionStatusAdapter,NodeConnectionStatusAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.JaxbProtocolUtils,JaxbProtocolUtils,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.NodeBulletinsAdapter,NodeBulletinsAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.jaxb.message.DataFlowAdapter,DataFlowAdapter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.impl.StandardClusterCoordinationProtocolSender,StandardClusterCoordinationProtocolSender,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.impl.SocketProtocolListener,SocketProtocolListener,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.ProtocolMessage,ProtocolMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.ExceptionMessage,ExceptionMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.ClusterWorkloadRequestMessage,ClusterWorkloadRequestMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.NodeConnectionStatusRequestMessage,NodeConnectionStatusRequestMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.NodeStatusChangeMessage,NodeStatusChangeMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.ReconnectionResponseMessage,ReconnectionResponseMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.FlowRequestMessage,FlowRequestMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.protocol.message.ServiceBroadcastMessage,ServiceBroadcastMessage,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.coordination.node.ClusterRoles,ClusterRoles,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-cluster-protocol.src.main.java.org.apache.nifi.cluster.coordination.node.NodeConnectionStatus,NodeConnectionStatus,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.CompositeConfigurableUserGroupProviderTest,CompositeConfigurableUserGroupProviderTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.CompositeUserGroupProviderTestBase,CompositeUserGroupProviderTestBase,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.StandardManagedAuthorizerTest,StandardManagedAuthorizerTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.CompositeUserGroupProviderTest,CompositeUserGroupProviderTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.resource.DataAuthorizableTest,DataAuthorizableTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.resource.OperationAuthorizableTest,OperationAuthorizableTest,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.resource.OperationAuthorizableTest,MockProcessGroup,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.test.java.org.apache.nifi.authorization.resource.ProvenanceDataAuthorizableTest,ProvenanceDataAuthorizableTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.StandardAuthorizerConfigurationContext,StandardAuthorizerConfigurationContext,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.CompositeConfigurableUserGroupProvider,CompositeConfigurableUserGroupProvider,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.CompositeUserGroupProvider,CompositeUserGroupProvider,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.StandardManagedAuthorizer,StandardManagedAuthorizer,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.AccessPolicyAuthorizable,AccessPolicyAuthorizable,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.ProvenanceDataAuthorizable,ProvenanceDataAuthorizable,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.ResourceFactory,ResourceFactory,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.DataAuthorizable,DataAuthorizable,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.OperationAuthorizable,OperationAuthorizable,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.DataTransferAuthorizable,DataTransferAuthorizable,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.resource.TenantAuthorizable,TenantAuthorizable,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.util.UserGroupUtil,UserGroupUtil,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-authorization.src.main.java.org.apache.nifi.authorization.user.NiFiUserUtils,NiFiUserUtils,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.NewestFirstPrioritizerTest,NewestFirstPrioritizerTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.NewestFirstPrioritizerTest,SimpleProcessor,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.PriorityAttributePrioritizerTest,PriorityAttributePrioritizerTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.PriorityAttributePrioritizerTest,SimpleProcessor,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.OldestFirstPrioritizerTest,OldestFirstPrioritizerTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.test.java.org.apache.nifi.prioritizer.OldestFirstPrioritizerTest,SimpleProcessor,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.main.java.org.apache.nifi.prioritizer.OldestFlowFileFirstPrioritizer,OldestFlowFileFirstPrioritizer,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.main.java.org.apache.nifi.prioritizer.NewestFlowFileFirstPrioritizer,NewestFlowFileFirstPrioritizer,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-standard-prioritizers.src.main.java.org.apache.nifi.prioritizer.FirstInFirstOutPrioritizer,FirstInFirstOutPrioritizer,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.test.java.org.apache.nifi.controller.repository.TestStandardRepositoryRecord,TestStandardRepositoryRecord,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.StandardRepositoryRecord,StandardRepositoryRecord,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.StandardFlowFileRecord,StandardFlowFileRecord,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.StandardFlowFileRecord,Builder,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.claim.StandardResourceClaim,StandardResourceClaim,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.claim.StandardResourceClaimManager,StandardResourceClaimManager,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-repository-models.src.main.java.org.apache.nifi.controller.repository.claim.StandardResourceClaimManager,ClaimCount,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.EmbeddedNiFi,EmbeddedNiFi,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.NiFi,NiFi,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.BootstrapListener,BootstrapListener,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.BootstrapListener,Listener,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.BootstrapListener,BootstrapRequest,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-runtime.src.main.java.org.apache.nifi.util.LimitingInputStream,LimitingInputStream,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-nar-loading-utils.src.test.java.org.apache.nifi.nar.TestNarLoader,TestNarLoader,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-nar-loading-utils.src.main.java.org.apache.nifi.nar.NarAutoLoader,NarAutoLoader,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-nar-loading-utils.src.main.java.org.apache.nifi.nar.NarAutoLoaderTask,NarAutoLoaderTask,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-framework-nar-loading-utils.src.main.java.org.apache.nifi.nar.StandardNarLoader,StandardNarLoader,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-jetty.src.test.java.org.apache.nifi.web.server.JettyServerTest,JettyServerTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-jetty.src.main.java.org.apache.nifi.web.server.HostHeaderHandler,HostHeaderHandler,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-jetty.src.main.java.org.apache.nifi.web.server.JettyServer,JettyServer,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-jetty.src.main.java.org.apache.nifi.web.server.JettyServer,ExtensionUiInfo,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-jetty.src.main.java.org.apache.nifi.web.server.ServerConfigurationException,ServerConfigurationException,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-content-viewer.src.main.java.org.apache.nifi.web.ContentViewerController,ContentViewerController,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-docs.src.main.java.org.apache.nifi.web.docs.DocumentationController,DocumentationController,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.StandardNiFiServiceFacadeTest,StandardNiFiServiceFacadeTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.dao.impl.TestStandardRemoteProcessGroupDAO,TestStandardRemoteProcessGroupDAO,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.api.TestSiteToSiteResource,TestSiteToSiteResource,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.api.TestDataTransferResource,TestDataTransferResource,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.api.filter.TestRedirectResourceFilter,TestRedirectResourceFilter,1,0
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.util.SnippetUtilsTest,SnippetUtilsTest,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.web.controller.ControllerSearchServiceTest,ControllerSearchServiceTest,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.integration.accesscontrol.ITProcessGroupAccessControl,ITProcessGroupAccessControl,1,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.integration.accesscontrol.ITInputPortAccessControl,ITInputPortAccessControl,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.integration.accesscontrol.ITProcessorAccessControl,ITProcessorAccessControl,0,1
nifi.nifi-nar-bundles.nifi-framework-bundle.nifi-framework.nifi-web.nifi-web-api.src.test.java.org.apache.nifi.integration.accesscontrol.ITOutputPortAccessControl,ITOutputPortAccessControl,0,1
